TEXTO,SECTOR,MARCA,CANAL,AWARENESS,EVALUATION,PURCHASE,POSTPURCHASE,NC2
Mi almuerzo  hoy parrilla y #QuieroHamburguesaYa #french #heineken https://t.co/bBhkDkct9G,BEBIDAS,HEINEKEN,Microblog,0,0,0,0,1
"Mi amiga que cumple hoy alquiló una chopera de 50 litros de Heineken, estaré así hasta el momento de llegar a su ca… https://t.co/kNq0M3iTBU",BEBIDAS,HEINEKEN,Microblog,0,0,0,0,0
Mi hermana agarro un pack de Heineken y mi mama me dice anda agarra otra mejor *agarre una de corona*,BEBIDAS,HEINEKEN,Microblog,0,1,0,0,0
Mi hermosa Heineken vestida de novia https://t.co/YLPOWa7orL,BEBIDAS,HEINEKEN,Microblog,0,0,0,1,0
Mi papá compró una Heineken y me empeze a reír jajajaja,BEBIDAS,HEINEKEN,Microblog,0,0,0,1,0
"Mi ranking de ""tostadas"":  1.Estrella 1906 2.Voll Damm 3.SanMi Selecta 4.Amstel Oro 5.Cruzcampo Gran Reserva 6.Mahou Maestra   🍺🍺🍺",BEBIDAS,MAHOU,Microblog,0,1,0,0,0
"Mi ranking de ""tostadas"":  1.Estrella 1906 2.Voll Damm 3.SanMi Selecta 4.Amstel Oro 5.Cruzcampo Gran Reserva 6.Mahou Maestra   🍺🍺🍺",BEBIDAS,CRUZCAMPO,Microblog,0,1,0,0,0
Mi tío se arranco dos birras volviendo a casa y estoy re atr. Porque me hace tan mal la Heineken?,BEBIDAS,HEINEKEN,Microblog,0,0,0,1,0
mi viejo compro un pack de heineken eaea,BEBIDAS,HEINEKEN,Microblog,0,0,0,1,0
Mis comidas de hoy: desayuno minibocata y cereales comida no cena no una heineken y frutos secos... q viva el trabajo 👌🏻 a kilo por semana,BEBIDAS,HEINEKEN,Microblog,0,0,0,0,1
"Mis viejos compran las pizzas y yo las heineken, somos la combinación ganadora",BEBIDAS,HEINEKEN,Microblog,0,0,1,0,0
"Moría de cansancio, me bajé una latita de Heineken y de repente estoy para bailar Vos de bebé en loop hasta las 7 am.",BEBIDAS,HEINEKEN,Microblog,0,0,0,1,0
Multan a un bar que ofrecía cerveza pero luego servía Cruzcampo https://t.co/9foCO5UhiX,BEBIDAS,CRUZCAMPO,Microblog,0,0,0,0,0
Muriendo por una Heineken helada...,BEBIDAS,HEINEKEN,Microblog,0,0,1,0,0
"Músicos, moveos más en el escenario.

Y Heineken patrocinaría esta charla.",BEBIDAS,HEINEKEN,Microblog,0,0,0,0,1
Muy optimista me compré 3 heineken. Me tomé 1... Ya tengo sueño. https://t.co/QXLrJt7m0O,BEBIDAS,HEINEKEN,Microblog,0,0,0,1,0
Necesito una Heineken bien fria,BEBIDAS,HEINEKEN,Microblog,0,0,1,0,0
Necesito una Heineken para poder terminar 😅,BEBIDAS,HEINEKEN,Microblog,0,0,1,0,0
Necesito una heineken. 💫,BEBIDAS,HEINEKEN,Microblog,0,0,1,0,0
Need: 4 Heineken bien frías y 3 shots,BEBIDAS,HEINEKEN,Microblog,0,0,1,0,0
Ni con 5 litros de Heineken lo trago...,BEBIDAS,HEINEKEN,Microblog,0,0,0,0,0
"Niñoo, eres tonto o bebes Cruzcampo",BEBIDAS,CRUZCAMPO,Microblog,0,0,0,0,0
No existe pio un ramo de Heineken mbae? Asi todo iba a ser más fácil 😂,BEBIDAS,HEINEKEN,Microblog,0,0,0,0,0
"No hace falta planear mucho, sólo buscar un local con Estrella Galicia e improvisar un poco.  👍 🍻 🎉",BEBIDAS,ESTRELLA GALICIA,Microblog,0,0,1,0,0
"No la bloqueo porque asi se cabrea mas, y a mi cruzcampo no, tieneeee cojoneeeees #FCBS04",BEBIDAS,CRUZCAMPO,Microblog,0,0,0,0,1
"No la bloqueo porque asi se cabrea mas, y a mi cruzcampo no, tieneeee cojoneeeees #وفاه_الشاعر_قرناس_الكرشمي https://t.co/Ge5iQjGafl",BEBIDAS,CRUZCAMPO,Microblog,0,0,0,0,1
"No llego a la heineken y que? No dejo de pensar en verdes, en deber beber de verdad🎶",BEBIDAS,HEINEKEN,Microblog,0,0,0,0,0
"No me voy a cansar de decirlo, la Estrella Galicia es malísima",BEBIDAS,ESTRELLA GALICIA,Microblog,0,0,0,1,0
"no quedan latitas de 500 de heineken en el COTO, ¡VENEZUELA!",BEBIDAS,HEINEKEN,Microblog,0,0,0,0,0
"No te quiero enamorar pero tengo seis Heineken en el freezer, no se manejalo!!",BEBIDAS,HEINEKEN,Microblog,0,0,0,1,0
No trates como Heineken a quien te trata como Tecate.,BEBIDAS,HEINEKEN,Microblog,0,0,0,0,0
"Nos pedimos una Cruzcampo?
 #Arruinaunacitacon4palabras",BEBIDAS,CRUZCAMPO,Microblog,0,0,0,0,0
Oferecimento: Heineken https://t.co/HaXOEa9KeG,BEBIDAS,HEINEKEN,Microblog,0,0,0,0,1
Os animáis a tomar una cerveza? @estrellagalicia cata de cervezas #xantar2017 https://t.co/s0zwGLiIyc,BEBIDAS,ESTRELLA GALICIA,Microblog,0,0,1,0,0
"Oyeee, que quedarse en casa no está tan mal si te acompaña una @Cruzcampo #SomosDeBarra https://t.co/e27Tr32bzk",BEBIDAS,CRUZCAMPO,Microblog,0,0,0,1,0
Pal de heineken me quiero dar hoy 🤔,BEBIDAS,HEINEKEN,Microblog,0,0,1,0,0
Pal de Heineken me quiero dar hoy 🤔,BEBIDAS,HEINEKEN,Microblog,0,0,1,0,0
"Par de jevas, par de panas, mucho black label, marihuana, coronas, heineken, pizza y par de cosas más pa' bajar los… https://t.co/oLzoZ9W77U",BEBIDAS,HEINEKEN,Microblog,0,0,0,0,1
Para mi una Cruzcampo https://t.co/MeGme9BXge,BEBIDAS,CRUZCAMPO,Microblog,0,0,1,0,0
"Pizza y cerveza 🍻 #pizza #heineken #elbiancu #night @ Olivos, Buenos Aires https://t.co/TB5JYF2Lhy",BEBIDAS,HEINEKEN,Microblog,0,0,0,1,0
"Pizzas, heineken, Gancia, Fernet, Hoy no hay mas dolor jajaja hoy se disfruta😂",BEBIDAS,HEINEKEN,Microblog,0,0,0,0,0
"Playa, cerveza Heineken, Sol, poco topless, ronquidos de la carpa lindera. En fin...vacaciones. https://t.co/zzyEVJEFaj",BEBIDAS,HEINEKEN,Microblog,0,0,0,0,0
"Poco más que añadir 😊. #tequierounhuevo @estrellagalicia, #EstrellaGalicia, #beer, #beerlo… https://t.co/PpPBJFd5EN https://t.co/8m5lFcO0us",BEBIDAS,ESTRELLA GALICIA,Microblog,0,0,0,0,0
"Poco más que añadir 😊. #tequierounhuevo @estrellagalicia, #EstrellaGalicia, #beer, #beerlovers,… https://t.co/5hBDz2ZrQo",BEBIDAS,ESTRELLA GALICIA,Microblog,0,0,0,0,0
Podían suspender la producción de Cruzcampo.,BEBIDAS,CRUZCAMPO,Microblog,0,0,0,0,0
Ponen Cruzcampo en el 100 montaditos de mi pueblo. #KuisCheArs https://t.co/RrSv3pU5G6,BEBIDAS,CRUZCAMPO,Microblog,0,0,0,0,0
Ponen Cruzcampo en el 100 montaditos y cierran el de mi hermano. El culo se me sale por todos lados Club Shop https://t.co/ZRWA8nbY0I,BEBIDAS,CRUZCAMPO,Microblog,0,0,0,0,0
Póngame un botellín de cruzcampo es lo que más quieroooo 🎶 🎶,BEBIDAS,CRUZCAMPO,Microblog,0,0,0,1,0
Por lo que tiene que pasar uno para tomarse una Estrella Galicia en Valladolid. Un bar del Atlético...,BEBIDAS,ESTRELLA GALICIA,Microblog,0,0,0,1,0
"Porque no hay nada como un buen serranito con patatas y una @Cruzcampo, juro. #Sevilla https://t.co/nWDSjbpyqt",BEBIDAS,CRUZCAMPO,Microblog,0,0,0,0,0
"Porque no hay nada como un buen serranito con patatas y una @Cruzcampo, juro. https://t.co/Slp5jWcGvo",BEBIDAS,CRUZCAMPO,Microblog,0,0,0,0,0
Porque será que la Heineken no me hace mal? 🤔,BEBIDAS,HEINEKEN,Microblog,0,0,0,1,0
"Pq lq los barriles de heineken no son reutilizables 😑 Haso así, se queda el barril vacío y te da mucha más sed mm",BEBIDAS,HEINEKEN,Microblog,0,0,0,1,0
Preciso destapar una heineken a punto de congelarse,BEBIDAS,HEINEKEN,Microblog,0,0,1,0,0
Prefiero Cruzcampo que Estrella https://t.co/LkVYTezJgn,BEBIDAS,CRUZCAMPO,Microblog,0,1,0,0,0
"Premios Regionales de Restauración Qué bueno Canarias Heineken 2016. 
Golf Las Américas • Arona.
Febrero 13- 2017 https://t.co/zP5hdJnX3P",BEBIDAS,HEINEKEN,Microblog,0,0,0,0,1
"Primera fiesta de cerveza Estrella Galicia
Éste jueves día 9 de 19:00 a cierre
2x1 en Tercios
Te esperamos! https://t.co/ja7iwu3Lxy",BEBIDAS,ESTRELLA GALICIA,Microblog,0,0,0,0,1
Primero mi shot de @BACARDI y después la @Heineken. #Ok #Blessed https://t.co/w1kaplJgOo,BEBIDAS,HEINEKEN,Microblog,0,0,,0,0
"Prioridades mientras haces fila para pasar a tu vuelo: ""Ambar o lager?"" ""Heineken""",BEBIDAS,HEINEKEN,Microblog,0,0,0,0,0
"Promociones increíbles para esta noche!!

3x1 🍺 3 Schop Heineken por $3.490
2x1 🥃 2 Pisco Mistral por $3.000... https://t.co/Yucz3scxn1",BEBIDAS,HEINEKEN,Microblog,0,0,0,0,1
Protestando al árbitro #Amsterdam #elcholoyelmono @ Heineken Experience https://t.co/rET1CVN1Wj,BEBIDAS,HEINEKEN,Microblog,0,0,0,0,1
"Pssiii Cruzcampo Radler O,O

#Arruinaunacitacon4palabras",BEBIDAS,CRUZCAMPO,Microblog,0,0,0,0,0
Puede pasar que compres 30 cajones de quilmes a precio de heineken,BEBIDAS,HEINEKEN,Microblog,0,0,0,0,0
"Pues resulta que estaba en Mijas (Costa, no el Mijas de los burrotaxis), vi un bar con espadínde cruzcampo y ahí era la mía.",BEBIDAS,CRUZCAMPO,Microblog,0,0,0,1,0
Pues vamos a por ella ... aunque tenga que ser #Heineken https://t.co/rjcNlcpNYJ,BEBIDAS,HEINEKEN,Microblog,0,0,1,0,0
puesta pa beberme pal de heineken 💚,BEBIDAS,HEINEKEN,Microblog,0,0,1,0,0
PUÑETA dañaron mi gorra de heineken ME ENCOJONO,BEBIDAS,HEINEKEN,Microblog,0,0,0,0,1
Putas heineken me tienen intoxicado el estomago.: me siento enfermo,BEBIDAS,HEINEKEN,Microblog,0,0,0,1,0
Que asco la cerveza Heineken,BEBIDAS,HEINEKEN,Microblog,0,0,0,1,0
"Que bien haberle ganado a Alchi una Heineken y unas papas de don Pancho, hijo del fifa",BEBIDAS,HEINEKEN,Microblog,0,0,0,0,0
Que buena la cruzcampo esta https://t.co/LMGq7kPXx6,BEBIDAS,CRUZCAMPO,Microblog,0,0,0,1,0
Que cabrona se ve esa heineken 😩 https://t.co/W0N6AXk5gq,BEBIDAS,HEINEKEN,Microblog,0,0,0,0,0
Que ganas de una Heineken bien fresca 🍺,BEBIDAS,HEINEKEN,Microblog,0,0,1,0,0
Que habéis hecho aquí guarris?? #miscegenación #híbrido #cruzcampo… https://t.co/hee2Mcq7z9,BEBIDAS,CRUZCAMPO,Microblog,0,0,0,0,1
"Que mejor que unos buenos pinchos con la mejor cerveza de bodega de Estrella Galicia, natural, y… https://t.co/slPhh1Ao8c",BEBIDAS,ESTRELLA GALICIA,Microblog,0,0,0,0,0
"Qué preguntita... Heineken💚, aunque extrañe la Medalla... https://t.co/DqEJvh7gVS",BEBIDAS,HEINEKEN,Microblog,0,1,0,0,0
que rica heineken que me toy tomando,BEBIDAS,HEINEKEN,Microblog,0,0,0,1,0
que rica sos @Heineken,BEBIDAS,HEINEKEN,Microblog,0,0,0,1,0
Que vas a pedir cuando vengas a cenar hoy? estas tapas y muchas mas te están esperando junto a una #Cruzcampo muy f… https://t.co/08cjphXfSy,BEBIDAS,CRUZCAMPO,Microblog,0,0,0,0,1
Quien quiere venir y comerse este #montadito con tu #Estrellagalicia  o tu #refresco ? Te esperamos en… https://t.co/7wUrQFqp8V,BEBIDAS,ESTRELLA GALICIA,Microblog,0,0,0,0,1
Quiero fernet o una Heineken😩,BEBIDAS,HEINEKEN,Microblog,0,0,1,0,0
"Quiero morir ahogada en heineken, HOY!",BEBIDAS,HEINEKEN,Microblog,0,0,1,0,0
Quiero salir a beberme unas Heineken bien frías pero no tengo fuerzas ni para quitarme el pantalón del trabajo.,BEBIDAS,HEINEKEN,Microblog,0,0,1,0,0
Quiero una cruzcampo fresquita https://t.co/gVmGXnh8iG,BEBIDAS,CRUZCAMPO,Microblog,0,0,1,0,0
Quiero una Cruzcampo Light https://t.co/fFQmUvfCiQ,BEBIDAS,CRUZCAMPO,Microblog,0,0,1,0,0
Quiero una heineken bien fría,BEBIDAS,HEINEKEN,Microblog,0,0,1,0,0
Refrescándome con esta sevillana en 🇲🇽 @Cruzcampo https://t.co/xVIoNehOdU,BEBIDAS,CRUZCAMPO,Microblog,0,0,0,1,0
"Retweeted EP Economía (@EPeconomia):

El maestro cervecero de Heineken desvela el secreto de la cerveza que se... https://t.co/gqKLqKvBZC",BEBIDAS,HEINEKEN,Microblog,0,0,0,0,1
Sábado en soledad... #Velvet y #Heineken excelentes compañeras 👌🏻,BEBIDAS,HEINEKEN,Microblog,0,0,0,1,0
"Sabes qué da asco? La Mahou, te recomiendo Estrella GALICIA. 😉 @edadelt",BEBIDAS,ESTRELLA GALICIA,Microblog,0,1,0,0,0
"Sabes qué da asco? La Mahou, te recomiendo Estrella GALICIA. 😉 @edadelt",BEBIDAS,MAHOU,Microblog,0,1,0,0,0
Salió esa Heineken personal para arrancar,BEBIDAS,HEINEKEN,Microblog,0,0,0,0,1
Salud!!!@JdomingoMC @QLafuent @begorm7 @AnnaFugazzi @enafalliv @estrellagalicia @rialpulperia,BEBIDAS,ESTRELLA GALICIA,Microblog,0,0,0,0,1
Se arranca con una heineken traaanqui,BEBIDAS,HEINEKEN,Microblog,0,0,1,0,0
si es bar aleman tendria que ser solo heineken,BEBIDAS,HEINEKEN,Microblog,0,0,0,0,0
"Si pudiera, heineken sin pensarlo 😅😅🔫 https://t.co/nIFiBX5WTy",BEBIDAS,HEINEKEN,Microblog,0,0,0,0,0
"Somos un 70% agua, como la Cruzcampo.",BEBIDAS,CRUZCAMPO,Microblog,0,0,0,1,0
Son las 10:43 de la mañana y llevo tres medallas y una heineken #pejetadeOmar,BEBIDAS,HEINEKEN,Microblog,0,0,0,1,0
Soy yo o las Heineken no están tan chidas? *se la echa de un trago igual*,BEBIDAS,HEINEKEN,Microblog,0,0,0,1,0
"Su sabor puede gustar más o menos, pero una de las grandes bazas de Heineken es que siempre sabe igual. Algo espec… https://t.co/xW0ulzYy6h",BEBIDAS,HEINEKEN,Microblog,0,0,0,0,0
Surge ya algunas botellitas de Heineken o Corona bien fría.,BEBIDAS,HEINEKEN,Microblog,0,0,0,0,0
TAN rica que sabe las Heineken.,BEBIDAS,HEINEKEN,Microblog,0,0,0,1,0
Te amo y extraño mucho @Heineken,BEBIDAS,HEINEKEN,Microblog,0,0,0,1,0
Te invito a Cruzcampo. https://t.co/aFS2iyZCLN,BEBIDAS,CRUZCAMPO,Microblog,0,0,1,0,0
Te invito a unas Cruzcampo. https://t.co/LfryvOIYST,BEBIDAS,CRUZCAMPO,Microblog,0,0,1,0,0
"Tengo en el refri 96 cervezas entre torobayo y Heineken, y aún así quiero salir por una Becker xD",BEBIDAS,HEINEKEN,Microblog,0,1,0,0,0
Tengo ganas de tomar una heineken ahora mismo. KE DIFÍCIL LA VIDA,BEBIDAS,HEINEKEN,Microblog,0,0,0,1,0
Tengo ganas de unos tacos y una cerveza Heineken 🙏🙏,BEBIDAS,HEINEKEN,Microblog,0,0,0,1,0
Tengo sed de tomarme una heineken helada,BEBIDAS,HEINEKEN,Microblog,0,0,0,1,0
Tengo una Heineken del cumple de Ale todavía 😏😏,BEBIDAS,HEINEKEN,Microblog,0,0,0,1,0
"Tengo una Heineken en la heladera, la tendré que tomar solo, por ser viernes jaja",BEBIDAS,HEINEKEN,Microblog,0,0,0,1,0
Tirarla por la ventana 100 veces @Cruzcampo @ElTitoLenin https://t.co/U3maoK1PJu,BEBIDAS,CRUZCAMPO,Microblog,0,0,0,0,1
Tomando una Heineken en el Cervantes! https://t.co/e3nUfYNwlk,BEBIDAS,HEINEKEN,Microblog,0,0,1,0,0
Tú eres de las que abren Heineken con la boca,BEBIDAS,HEINEKEN,Microblog,0,0,0,0,0
"Uf Mahou bueno...Pero Heineken????
Antes me bebo pis, que seguro sabe mejor XD https://t.co/KJodiTBbDC",BEBIDAS,MAHOU,Microblog,0,1,0,0,0
"Uf Mahou bueno...Pero Heineken????
Antes me bebo pis, que seguro sabe mejor XD https://t.co/KJodiTBbDC",BEBIDAS,HEINEKEN,Microblog,0,1,0,0,0
"Un bar que se atreve a servir cruzcampo, ¡SUS HUEVOS AHÍ!

Que lo tengan escondido bajo tierra no tiene nada que ve… https://t.co/sUu8u9T8BD",BEBIDAS,CRUZCAMPO,Microblog,0,0,0,0,0
Un inglés y un americano por Düsseldorf entran en un bar y hay un tirador de cañas de Estrella Galicia de Sargadelos. Todo eso en Paranoid,BEBIDAS,ESTRELLA GALICIA,Microblog,0,0,0,0,1
Una #cata con @estrellagalicia es la mejor forma de introducirse en la #asignatura de #enología de 1º en el… https://t.co/QYabEVSnhI,BEBIDAS,ESTRELLA GALICIA,Microblog,0,0,0,0,0
Una buena @estrellagalicia para empezar el fin de semana... ¿Quién se apunta? ☝🏼 https://t.co/UzTHOjnj2r,BEBIDAS,ESTRELLA GALICIA,Microblog,0,0,1,0,0
Una cruzcampo sin https://t.co/T6Mo8RQZ2G,BEBIDAS,CRUZCAMPO,Microblog,0,0,0,0,0
Una forma innovadora de hacer entrevistas de selección de  #Heineken https://t.co/S4oGkhdntb,BEBIDAS,HEINEKEN,Microblog,0,0,0,0,1
Una Heineken en la cantonada !!!,BEBIDAS,HEINEKEN,Microblog,0,0,0,0,0
Una Heineken para que me active esto 😛,BEBIDAS,HEINEKEN,Microblog,0,0,0,0,0
Una heineken por favor 👌🏻 https://t.co/umJgmiwCPN,BEBIDAS,HEINEKEN,Microblog,0,0,0,0,0
una heineken vestida de novia porfa,BEBIDAS,HEINEKEN,Microblog,0,0,0,0,0
"Una isla con sombra, una cabaña, 200gr de salame y queso 6 baguettes del chino, 2,5Lt de Heineken, 200mg de weed,... https://t.co/264Jjsjll8",BEBIDAS,HEINEKEN,Microblog,0,0,0,0,0
Una más... #estrellagalicia #beer #nightagain #postureosabado #selfie #gandia https://t.co/qZ5P5Xv5pR,BEBIDAS,ESTRELLA GALICIA,Microblog,0,0,1,0,0
"Una para @donarfonzo  y otra para @juanitotuitero , @Cruzcampo  forever!!! https://t.co/n8koCFq7G4",BEBIDAS,CRUZCAMPO,Microblog,0,0,1,0,0
Unas Heineken para matar el calor,BEBIDAS,HEINEKEN,Microblog,0,0,1,0,0
Unas Heineken y una de linaje? Ummmmmmm 😞,BEBIDAS,HEINEKEN,Microblog,0,0,0,0,0
Uno de los primeros subproductos tóxicos del famoso Proyecto Manhattan fue la Cruzcampo.,BEBIDAS,CRUZCAMPO,Microblog,0,0,0,0,0
Update: ya llevo más de 4 Heineken https://t.co/2E1ZV37aci,BEBIDAS,HEINEKEN,Microblog,0,0,0,1,0
"Ustedes celebran cuando encuentran un 2x4 de Heineken y eso en Cayey es norrrrmaaaaal, todo el día, todos los días 🤗 #EnchuláDeMiCampus",BEBIDAS,HEINEKEN,Microblog,0,0,0,0,0
Vamono!!! Que bien se va con chófer! ! #cruzcampo #XXL… https://t.co/ZTzUnXHsNe,BEBIDAS,CRUZCAMPO,Microblog,0,0,0,1,1
vamos de heineken,BEBIDAS,HEINEKEN,Microblog,0,0,0,0,0
"Vi a llorar, @estrellagalicia en Sierra nevá 😋 cc  @tropatricia @brujafractal https://t.co/qMW1MzY9d9",BEBIDAS,ESTRELLA GALICIA,Microblog,0,0,0,0,1
Viajar con una Heineken y una triple es todo lo que está bien en el bondi,BEBIDAS,HEINEKEN,Microblog,0,0,0,0,0
Viernes y una #heineken #fridaynight @ Boulevard Oroño https://t.co/W6mcEtd2bj,BEBIDAS,HEINEKEN,Microblog,0,0,0,0,0
"Vine al patio del Hiper, pero la vida (?) hizo que sea para tomar Heineken. 😂 https://t.co/dIlhW6rHjJ",BEBIDAS,HEINEKEN,Microblog,0,0,0,1,0
"Vino, heineken, vodka tonica y whiskey 💥 eso explica mi dolor de cabeza 😫",BEBIDAS,HEINEKEN,Microblog,0,0,0,1,0
Vive el #superbowl en el #loungebar este domingo 5 de febrero y disfruta del 2x1 en cervezas #Heineken que... https://t.co/lAl1sXmB6W,BEBIDAS,HEINEKEN,Microblog,0,0,0,0,1
"Vivir también es esto.

#Interpretaciones #1906 #cervezas #beers #EstrellaGalicia https://t.co/6oNeVNmei6 https://t.co/CBUwokSCyd",BEBIDAS,ESTRELLA GALICIA,Microblog,0,0,0,1,0
Voy a construir una fábrica de Mahou y la va a pagar Cruzcampo. https://t.co/DEvC0q4zn9,BEBIDAS,CRUZCAMPO,Microblog,0,0,0,0,0
Voy a construir una fábrica de Mahou y la va a pagar Cruzcampo. https://t.co/DEvC0q4zn9,BEBIDAS,MAHOU,Microblog,0,0,0,0,0
Vuelvo a Stefania Heineken o me quedo con Agostina Mignone,BEBIDAS,HEINEKEN,Microblog,0,0,0,0,1
"Willem Van Waesberghe, maestro cervecero de Heineken® visita España con la misteriosa Levadura-A®… https://t.co/24HsnQnkeB",BEBIDAS,HEINEKEN,Microblog,0,0,0,0,1
"Willem Van Wawsberghe, maestro cervecero de Heineken, llega a España https://t.co/AUC1uxSMwZ",BEBIDAS,HEINEKEN,Microblog,0,0,0,0,1
"Willem Van Wawsberghe, maestro cervecero de Heineken, llega a España https://t.co/uSDhI1iv3z",BEBIDAS,HEINEKEN,Microblog,0,0,0,0,1
Wow!!! Renovamos hasta el 2021 el patrocino de #uefachampionsleague con nuestra marca Heineken #futbol https://t.co/geSG1ibQUY,BEBIDAS,HEINEKEN,Microblog,0,0,0,0,1
xDDD que horror¡¡ El Plan de Heineken para producir 500millones de litros de cerveza en Mexico - https://t.co/vWNXgZrHmQ vía @altonivel,BEBIDAS,HEINEKEN,Microblog,0,0,0,0,0
Y ahora tengo que pagar un pack de Heineken encima..,BEBIDAS,HEINEKEN,Microblog,0,0,0,0,0
"Y esas Heineken que me acompañaron todo el crucero, se termina lo mejor",BEBIDAS,HEINEKEN,Microblog,0,0,0,1,0
Y hablando de @Heineken_MX cuando estará disponible la Heineken Light en México?,BEBIDAS,HEINEKEN,Microblog,0,0,0,0,0
"Y la Heineken, pa' cuando?",BEBIDAS,HEINEKEN,Microblog,0,0,1,0,0
Y me saque las ganas de probar la Heineken🍺,BEBIDAS,HEINEKEN,Microblog,0,0,0,0,0
"Y para colmo, no me acuerdo por qué me reclama, sabiendo que le llevé heineken hasta su casa... y se reía ante mi cara de indignación",BEBIDAS,HEINEKEN,Microblog,0,0,0,0,1
"Y por debajo la Estrella Galicia, co",BEBIDAS,ESTRELLA GALICIA,Microblog,0,0,0,0,1
"Ya he desconectao, @gerardotc ponme una cerveza. Una cerveza, no una cruzcampo.",BEBIDAS,CRUZCAMPO,Microblog,0,0,0,0,0
Ya las Heineken tienen que estar frías. 😋,BEBIDAS,HEINEKEN,Microblog,0,0,0,0,0
Ya les tengo unas ganas a esas Heineken,BEBIDAS,HEINEKEN,Microblog,0,0,1,0,0
Ya pegándole el hocico a unas Heineken benditas guardias ABCD,BEBIDAS,HEINEKEN,Microblog,0,0,1,0,0
"Yo Apoyo lo local pero papi, la heineken sabe mejorrr que la medalla",BEBIDAS,HEINEKEN,Microblog,0,1,0,0,0
Yo Cruzcampo con limón. https://t.co/KJOVeWsoBU,BEBIDAS,CRUZCAMPO,Microblog,0,0,0,0,0
Yo dije van a traer 4 birras de litro. Traen 24 latitas de Heineken.,BEBIDAS,HEINEKEN,Microblog,0,0,0,0,0
Yo en cambio no le veo la gracia. Al menos espero que sea Cruzcampo.,BEBIDAS,CRUZCAMPO,Microblog,0,0,0,0,0
Yo lo que quiero es un par de heineken bien frías,BEBIDAS,HEINEKEN,Microblog,0,0,1,0,0
Yo me meto la bufanda de los biris en los huevos i la meto en el campo fijo igual ke las latas cruzcampo en los calcetines hombre por favooo,BEBIDAS,CRUZCAMPO,Microblog,0,0,0,1,0
yo no confio en las personas que prefieren la medalla antes que la Heineken,BEBIDAS,HEINEKEN,Microblog,0,1,0,0,0
yo pensaba que era la única a la que la heineken le sabía a marihuana,BEBIDAS,HEINEKEN,Microblog,0,0,0,1,0
yo prefiero la Cruzcampo #arruinaunacitacon4palabras,BEBIDAS,CRUZCAMPO,Microblog,0,0,0,0,0
yo quiero a alguien que le meta a la heineken full hasta que de san valentin me las regale 😂,BEBIDAS,HEINEKEN,Microblog,0,0,0,1,0
Yo quiero una Cruzcampo. https://t.co/B62CLjhfiV,BEBIDAS,CRUZCAMPO,Microblog,0,0,1,0,0
"🎶Chicharrones de Sevilla..
Chicharrones de Sevilla qué orgullo debes llevar
Con tu cerveza @cruzcampo
Nadie te puede igualar🎶 @ManLuis70",BEBIDAS,CRUZCAMPO,Microblog,0,0,0,0,0
#adidas #hockey Amenabar 2080 CABA https://t.co/RCRirGjzbm,DEPORTES,ADIDAS,Microblog,0,0,0,0,1
#Best #Adidas #Yeezy #Boost 750 Grey Suede https://t.co/s1xm5isfC2 #Shoes https://t.co/3YLo020a4d,DEPORTES,ADIDAS,Microblog,0,0,0,0,1
#Best #Nike #Yeezy #Foamposite pro jordan https://t.co/YS8zgoJjSI #Shoes #Fashion https://t.co/M0B0H4Nzvn,DEPORTES,NIKE,Microblog,0,0,0,0,1
#Best #Shoes: #Adidas #Yeezy #Boost 750 chocolate https://t.co/BXJlYon8gp https://t.co/hGlzetiVPe,DEPORTES,ADIDAS,Microblog,0,0,0,0,1
#cap#y3#adidas#adidasoriginals #yojiyamamoto https://t.co/TUVtR8BP6c https://t.co/MsKPIl8q2Y,DEPORTES,ADIDAS,Microblog,0,0,0,0,1
#CR7 Authentic Adidas #RealMadrid James Sergio Ramos Soccer #Jersey https://t.co/dsJGgy8Mhh #HalaMadrid https://t.co/hUXh9bPrSg,DEPORTES,ADIDAS,Microblog,0,0,0,0,1
"#Diasincarro Acabo de correr 5,67 km a un ritmo de 5'16""/km con Nike+. https://t.co/N477drlxSS #nikeplus",DEPORTES,NIKE,Microblog,0,0,0,0,1
